	0
CLCNKB	0.26329003952843594
ACTC1	0.26277716566957265
IL4	0.2626123173617533
ESRRB	0.26246033497634025
LTBP2	0.2622893453455244
CTNND2	0.2617232198379648
OPRD1	0.2616231526948058
ALDH6A1	0.2592208839444633
PAX9	0.25914014527020923
ADCY2	0.258731843403292
CD52	0.2582967459309997
CD3D	0.2576299018893646
E2F1	0.2573388150676441
NRXN1	0.2567325748256551
FGFR2	0.254738711187723
ITGA2	0.25368805325127475
BDKRB1	0.25311010895786074
RGS6	0.2521955843680264
GCGR	0.2521655261091996
SLC30A2	0.2521586962571961
BIRC3	0.25058154081550865
SLIT3	0.25020269437890763
PLCG2	0.24994696602253022
PDGFB	0.2491927513587891
HOXB1	0.24894472343519766
PCK2	0.24890515407991687
ALDH4A1	0.24875387837784046
TNFSF10	0.24868504031351285
TACR1	0.24820180801980204
HK3	0.24763839399129925
ATP10B	0.2474499908226711
FGF18	0.24694569487738696
TNFAIP2	0.24632475251720146
INSRR	0.24609426587752709
RAC2	0.24503700237469897
PLEK	0.2443348431312657
CPNE7	0.24366824158851272
CCNB2	0.2433218992174131
NME1	0.24311218029254428
TAGLN	0.24235128035450007
ALPL	0.2420212821327243
CDH1	0.24172396700816176
MMP9	0.24158019634997724
WNT6	0.2407900201119634
GNG7	0.24067816288778268
CACNA1G	0.23970210193536814
HCK	0.23899533773041334
AGMAT	0.23876378692139213
CDH18	0.23868953189057096
ZAP70	0.23860080320017338
TK1	0.23833895577222847
LEF1	0.23791986926622427
CTSG	0.2374984789124036
CCNL2	0.2372229833012298
RET	0.2370082982953722
HSPA6	0.23564217813552576
CD44	0.23558655121772273
GNA15	0.2354192658684781
FSTL4	0.23527669314156122
TYROBP	0.2350435472783359
PLA2G2D	0.2347805930053358
RHOJ	0.23422590213960348
IFNG	0.2341546116802307
FBLN5	0.23348368638261366
RAP1GAP	0.23324496730042504
SOX9	0.23296438036290945
PCDH1	0.23296434980351896
PINK1	0.23295361773287074
HBEGF	0.2328314017225779
TP63	0.23267612625433404
ACSL6	0.23198119867938483
FLT4	0.23055488939117866
MYOD1	0.23050889136976987
POLE2	0.2300957772868138
KRT2	0.22973948483843704
AR	0.22954122705376903
TNFRSF14	0.22931424950252274
WNT1	0.22919998039067002
CDC25C	0.22902461279674352
NBL1	0.22900640399294325
NRXN3	0.22889383238669456
KIF5A	0.22845103671101463
HOXB13	0.228078911234187
GABRG2	0.2279627156457086
TNFRSF9	0.22787713657498793
PKLR	0.2278241653070501
ACOT7	0.22753391816675375
CDH15	0.2274950189217459
RNASE2	0.22731940022421643
CXCL12	0.22719503082481676
SERPINA5	0.2267232748396145
DLGAP5	0.22635454765457702
GRIN2A	0.22631833036895693
CD34	0.22608242689410024
INPP5D	0.22573220263264684
FGF1	0.22573040030384908
BDKRB2	0.22506453270935126
PPP2R2B	0.2249398593073472
IGFALS	0.22481897556911257
IFI27	0.2247936465343087
HTR1D	0.2246242879480858
GZMH	0.2242842370275314
DUSP1	0.223809152932527
BCHE	0.22320374945033175
ITGB2	0.2230736658076883
PLK1	0.22299985759713953
EHHADH	0.2224330234052406
GCH1	0.2223797529963571
GABRB2	0.22196553125659005
ADRB2	0.22181604438442068
PRDM8	0.22169365849980366
THY1	0.2214538462186493
ATP2C2	0.22129423941454213
C1QC	0.221069046311979
IL12B	0.22106739973901604
TGFBI	0.220516796745069
SPINK7	0.21965672368677766
BIRC5	0.21890763270646635
MMP7	0.218782679910556
FASLG	0.21822808359652504
ITGB4	0.2179953161629974
RHAG	0.2176229400140076
CD86	0.21680505301060615
SIX1	0.21653126934521372
KCNK10	0.21645995519058592
GFAP	0.21637367413559352
NOS1	0.216000554427066
AQP9	0.21576453091062697
LEP	0.21555169431748805
DAO	0.21555068102807495
PYGL	0.21516840932840112
E2F2	0.21515550117428348
ACTL6B	0.21509067025140943
TRIP13	0.2138844210932356
LMNB1	0.2133856784517785
BATF	0.21327964688809775
DLX4	0.21302091419599872
CDK3	0.21291865887918604
CHGA	0.21267107160687115
AGXT	0.21262786663386393
ANXA2	0.21260166591289875
CMA1	0.21199162893844226
ALDOB	0.2119911074558742
MCC	0.2119836564274992
IL18	0.21192348337457695
BUB1B	0.2118073830577655
SSTR2	0.21168642452953557
ACTG2	0.2116155052205518
KLHL3	0.2110257039275879
FXYD3	0.21088447605372107
LTB4R	0.2108253114461046
VAV1	0.21063658256237214
SLC12A1	0.2103218633539262
HMMR	0.2100940337062571
LECT2	0.20974823992840044
UTS2	0.20973929124650023
GAD2	0.20956232524759508
CYBA	0.20953923473514005
GPX3	0.20952244921005214
FGF7	0.2091961089990239
FLRT2	0.20918374557237016
CTNNA3	0.20818671610008987
NNMT	0.20811713034580362
CDT1	0.20799842610087535
MPO	0.20793218888239098
DRD1	0.20759398645831872
EPHB3	0.2071416463466159
CHRND	0.2069313435664025
TMEM30B	0.2068989533075691
GRIN1	0.2066771362345161
HABP2	0.20662616864024105
PNP	0.2065477532576978
KIF20A	0.2065309057842703
MUC4	0.20651715010987992
ERRFI1	0.20612531381077276
NPPB	0.20594180487469352
KDR	0.20590736215413852
CAT	0.20528884449742127
CXCR4	0.20525440900827743
IGFBP5	0.20506105582945328
PNLDC1	0.20500476188118721
SNCB	0.20484254144294117
CHRM5	0.204669987277404
IFNA14	0.20430789848243192
ADIPOQ	0.20423837246356358
BRCA1	0.20402192730994614
RUNX1	0.20373131592290836
FAM153A	0.20288368908083643
DHRS4	0.20270283442653075
OIP5	0.20174546756933534
ACSL1	0.2013121607649399
VIM	0.2008652468719762
AQP2	0.2007332257983663
SCN4A	0.20064998622648125
DLK1	0.20031015858371679
ERBB4	0.20028417848581787
PTTG1	0.20011872901578312
TTC6	0.19992855875015755
DPEP1	0.1999238518411067
EFS	0.19974613536272615
CDA	0.19960145482195113
MYCN	0.19953468945856895
SIGLEC7	0.19949208206441718
DNAAF1	0.1994237853298637
NUSAP1	0.1992913746039825
DOCK2	0.19887013034297707
DACT1	0.1987322177953439
SSTR1	0.19837774130838245
APOD	0.19814849658404135
NGB	0.19782669389488552
SMPDL3B	0.19782261748567329
SCNN1D	0.19773542799260888
THBS2	0.19761218087424143
UPK2	0.19736617533133077
SERPINA10	0.1971923019447595
AHNAK2	0.19699911970508222
ATP2B2	0.19684512549496783
SORD	0.19684498593218266
CASZ1	0.19663566164104193
RRM2	0.19654784560271266
SLC17A7	0.19634289768586055
ALDH7A1	0.19625765480343943
SERPINC1	0.19623852597117114
NMUR2	0.19614167236796975
TEK	0.1961255790142901
CYP2B6	0.1961113385889709
PTPRN	0.19581448534980953
NTRK3	0.19559647305334335
EGLN3	0.1954838198757589
GCG	0.1954377003723159
GRIN2D	0.19506640274243703
CD80	0.19482392642585203
GFRA3	0.19479156540685452
PLEKHN1	0.19440435735056485
FANCA	0.19421204838961856
MC1R	0.19384234275366657
CA6	0.19380039902617438
TBXA2R	0.19368184284150453
KIT	0.19338459323585083
EMP3	0.19316983989432765
GINS2	0.19316173802611986
AXL	0.1929985198199914
SPHK1	0.19271932434762762
SYT16	0.19201689429811833
TYRO3	0.19159949396035805
CD300A	0.19158440178764727
CDH13	0.19147576207487682
EDDM3A	0.1914716478621641
OPCML	0.19141666737355886
KIF2B	0.19140243093614795
COX8C	0.19139344271219838
FOXG1	0.19124201306146119
PGR	0.19119637867993972
ADAMTSL2	0.19102730872153156
CDX2	0.1910003647625507
SPATA21	0.19094271178084635
CDKN1A	0.19080272599333278
RNASE1	0.19073446748324627
GSTM5	0.19072718893595783
ANXA1	0.19070789796220924
MMP12	0.1904819463499356
C3	0.1903484777457365
REG3A	0.19023552611594707
FOXJ1	0.19019308036822882
GIP	0.19004576877121868
LIPC	0.1899653211497877
PRELP	0.18982752877285006
VIP	0.189498662283306
ARL4C	0.18918600526516535
MADCAM1	0.1887250278064624
HSPB7	0.18854101566744863
ADCY1	0.18849230155848418
CTSS	0.18848774487642278
PPP1R36	0.18826393678036943
LGALS3BP	0.1881158478728368
ARHGAP11A	0.18788148444345748
KCNIP1	0.18772151956922248
TNFAIP8	0.18764418751649906
RNASE3	0.18751845772792813
CDH10	0.18725575195795535
FCER1G	0.18722269865376118
APOH	0.18718720986932477
SLC7A8	0.18697686902204058
SYTL1	0.18691217420162
DES	0.1868777874061746
CEACAM1	0.1866983410943444
CYP46A1	0.18666771817724542
GPR50	0.18631163985368068
SCN10A	0.18618925556583135
PADI1	0.18614375979991415
CDH17	0.1858087948237534
HES4	0.18569041197155248
CA12	0.18540805192246598
LTB4R2	0.18531847915013247
SNAP25	0.18526680830355746
SLC22A1	0.18521524829134214
CD48	0.18520564488096142
CKM	0.1850738956883516
MME	0.1850547928805538
CLCNKA	0.18471284494945808
GNG8	0.18444436186764868
ADRA1B	0.1843595379321857
LHB	0.18431577035160676
COL4A3	0.18422135504979045
ROBO4	0.1841131252127917
EMILIN1	0.18393996209504881
SLC25A47	0.18389676307495587
MAN1C1	0.1838076699242273
SYNGR4	0.183255186538213
DCN	0.1831262130636923
RYR3	0.18276364378427762
MSX2	0.1827336246975555
PLCH2	0.18260939660401693
DIO3	0.18252355242291177
GPR153	0.18229582235944167
VCAM1	0.18225431247447335
MYH11	0.18222809459265996
IGF2	0.182189866982472
CPN2	0.18214764465064148
CD37	0.18165154698031516
PTGS2	0.18164385039615585
SGCA	0.1814497544937628
NOS1AP	0.18132340006015915
SLC22A13	0.1811918897860352
DIO2	0.18102559294092124
GPR3	0.18101117222077023
SYT1	0.18068345361892635
GABRB3	0.18053464915772252
DNAJC16	0.1804720428915557
CA4	0.18042356254551412
GREM1	0.17987238030664346
HMHB1	0.17971494616179065
PITX3	0.17967147349866316
HTR3B	0.17965759745572094
GH2	0.17941630760417837
PLAU	0.1793704130730377
MAS1	0.17935047871775986
ACTRT3	0.17923638642127973
WNT11	0.1792178473689013
FSHR	0.17916345618805965
SLC7A9	0.17884475880656395
TRIM63	0.17874975459199438
CD300C	0.17857635900592733
ENTPD5	0.17846647875834035
CRYAB	0.17816689341040337
FCN3	0.17811872518019956
LAPTM5	0.17779471895446197
PLD4	0.17776379260873937
TMEM52	0.17773994281867345
SGPP1	0.17771246560289938
KIF26A	0.1776737991303306
PLA2G7	0.17695889336867576
DNAJC11	0.1769209896587202
ITGA3	0.1767788817536392
RNF186	0.17672853365564736
SEMA6D	0.17650960032118404
GRM3	0.1764166926877306
TTLL10	0.1762329652898968
PTH1R	0.17616671343632562
PYCR1	0.17587940768996635
FPR3	0.1758303210166768
FUT8	0.17546430557192697
RNF207	0.17538340158664653
IFI30	0.17516437525419812
MECOM	0.17481520796002972
CYFIP2	0.17467488186102414
CYP3A4	0.1745054119863774
ZIC1	0.17432654431743339
PON1	0.1742159221859191
PRKG1	0.1742105136082078
CACNG5	0.17380233198792916
PRDM16	0.1737716340696083
TLR2	0.173429993981922
PIGR	0.17328179213267275
TRIM9	0.17311225533108465
PDCD1	0.17308850079889326
CA10	0.17290771465470758
SERPINE2	0.17286911529675705
TUBA1A	0.1726782499169517
CRIP1	0.17267444732214798
VCAN	0.17263696094459666
LRRC46	0.17244782429623062
HCRTR2	0.17232062103701576
CNKSR1	0.1720753233215489
ESPN	0.17197586531827086
LRRTM2	0.1713570856732961
ADAD2	0.1713294372729594
TMPRSS4	0.1712174994705303
TNFRSF18	0.17119285881460566
USP2	0.1710207472301089
CSF3	0.17039972001283485
ZDHHC22	0.17036599300279978
SLC6A19	0.17028736592872512
CMTM5	0.17026801484004678
NCR2	0.17021997404101152
GRIA4	0.17020688544425094
BRIP1	0.17014476144771018
CYP19A1	0.17014403371138764
ANKRD65	0.17008785925920114
MEIS2	0.16996752145309904
SULT2B1	0.16988457289788098
IL2	0.1697901051793272
PIK3R5	0.16976423567093313
HPD	0.1696505315650851
ACHE	0.1694783690246362
ARG2	0.16942950352965114
TSHB	0.1693547843575021
KCNJ1	0.16930715553754466
GBX2	0.1693025350025381
BTG4	0.16928334156923747
SYT5	0.16923622683755346
RDH12	0.16922617837351317
HAVCR1	0.16904574160758157
SLC8A2	0.16889574289930004
PCSK1	0.16885320119188538
P2RY13	0.16882840307388605
NDRG2	0.16865257875640624
CEBPB	0.16856532538189786
REG1B	0.1683327104126345
CDH5	0.16831504161233407
MGP	0.16816185267947825
SNCAIP	0.16782582126373186
ABCC3	0.16780654720715213
MMP11	0.1676965579634712
JPH4	0.1676134210864393
SPATA16	0.1675245263336087
MYB	0.167323779671301
LRFN5	0.16731187919300972
NCF2	0.1670911780132576
DLL4	0.166913855793333
TPPP2	0.16678182241299883
TPRG1L	0.16669193585697026
SOX30	0.16664456767911667
CAMK2N1	0.1663390334533326
SERPINA11	0.16627930303743388
ACOT4	0.16608119533708215
MMP8	0.16598424809343088
SPINK1	0.16591852002648846
FOXC2	0.16577184308768517
FAM71D	0.1655001203280769
FAT2	0.1654966557180405
NKG7	0.16540191261864068
FLT1	0.1652708354010437
HMOX1	0.16526361889032942
CENPA	0.16526000000583213
CADM1	0.1652400512834479
CDK10	0.1651500595502281
SYNE1	0.1650559659281806
FABP6	0.1649602742515699
CLEC7A	0.16494619611805997
CER1	0.1648844221502643
CCR5	0.16484732681105563
TNS1	0.1648083391861027
NEURL1	0.16476261730390124
CAPG	0.16475032920599886
ASPG	0.16461773710681935
UBXN11	0.16459894880522097
SCN2B	0.16458135459558762
CCDC57	0.16453339060267536
IGHA2	0.16445003543860795
DLL1	0.16440064974946472
FOXI1	0.16431977241497278
IL9	0.16425594084644451
TOP2A	0.16418103153153993
CHRNA4	0.16412531888885767
CLMN	0.16412386875744267
SIGLEC6	0.16395235280704348
SLC27A2	0.16384603682018675
MAP4K1	0.16368015632145894
F12	0.16354265648357688
ACOT1	0.16349237535662836
CPLX2	0.16307667389719338
ARRB2	0.16304903956668468
KCNK13	0.1626285290379364
EMX1	0.1624674168541456
CLEC14A	0.16239385039751994
TLX3	0.16234031462558346
SORL1	0.16213341940983608
PKNOX2	0.16205954111822543
TTLL2	0.16197171024081172
GYPB	0.16190982032725215
CALML3	0.16189853125666318
SIX4	0.16173491999001854
HGF	0.16169433498945424
NXPH3	0.16168738658812332
FCGR2A	0.16164066604865518
GJB3	0.16136516235109508
LUM	0.16119103634991155
GRM5	0.1611699461160486
TMEM179	0.1611559984171626
CACNG4	0.16107526042851258
OTC	0.16098898620459148
CD33	0.16086294031351728
SULT4A1	0.16074307008841196
AADACL4	0.16071150077786317
SFTPB	0.16070744804593085
PADI3	0.16063716886495844
FABP1	0.1606067858239207
GSTA1	0.16058871797357477
ITGAM	0.16051651385510202
A1CF	0.16029613608231855
SULT2A1	0.16028232508798076
CXCL1	0.16017316820867536
GABBR2	0.16013515331882214
CDKL1	0.16008268904235254
CASR	0.16004857294738334
ITGAX	0.16001052765712034
VIL1	0.15988282089970954
CCL5	0.15983588122790635
SLC25A33	0.15974247867691843
GLP1R	0.15972567752232197
IRX2	0.15954831479093196
L2HGDH	0.1594526003755306
SLC12A5	0.15915582293247443
KRTAP5-8	0.15910257615313206
HAVCR2	0.15904021590827339
APOBEC1	0.1589871726631604
NYNRIN	0.15874893462715664
TIMP1	0.15872620825465897
LRRC9	0.1586914108937617
SLC25A34	0.15867594351229206
TRIB2	0.15867051880277006
SLC5A2	0.1585806202060821
ELSPBP1	0.15853917882137183
PCDH12	0.15849879914604026
C3AR1	0.15836856868418456
ISM2	0.15829153392174514
JPH3	0.15818803107582924
CNTFR	0.15804541683305656
BMP5	0.15789808406125883
JDP2	0.15781797346183363
UTRN	0.15769051077148322
HLA-A	0.15764226497647368
SLC45A1	0.15763514331175613
KLK6	0.15757155246289328
C14orf180	0.15749306678599617
MASP1	0.15736599820908437
EPN3	0.15708761154231643
SLC16A3	0.15703077477173166
CASP5	0.1569220521726127
PXDN	0.15691899942467405
EGR2	0.1566567297059738
SLC22A6	0.15665583738738553
GOLGA8A	0.15656948765726825
SLC8A1	0.15644711431872613
RBP7	0.15643814455592434
PLA2G4F	0.15639583832776796
SFRP1	0.15618010283006506
TCL1B	0.156173216093881
CALB2	0.15609758785779024
TIMP3	0.15604695026806023
WNT8B	0.1557380867262707
CTNNAL1	0.15564601885579432
EGR4	0.15559774981496713
PLOD2	0.1555946939019805
PADI2	0.1554777405203965
PAQR7	0.15544319061511092
LTBP1	0.15527166020789185
STAT4	0.15512338010935747
MCM7	0.15509465907665868
HOXB6	0.15499972191502942
HJURP	0.15491559269771873
NPY2R	0.1548993556946198
PTGER3	0.15483747419039806
GM2A	0.1548124308704587
SLC1A2	0.15481054572421823
PELI2	0.15474691020278958
MEP1A	0.15471243311022514
TMEM253	0.1547122550735655
PDE10A	0.1546918198678474
APOC2	0.15467455904408534
C14orf132	0.15463827455095402
AURKA	0.1546002034559682
SLC23A1	0.15450594161087375
KLK1	0.15445171572787209
ZDHHC11	0.15438874464771968
RSPH6A	0.15434295872463688
TRPC6	0.15432685868942525
CR1	0.15423447445805383
GNG13	0.15414210554892585
SLC12A3	0.15392614952879818
PI3	0.1536157347545034
SYNE3	0.15353537816404964
TAB2	0.15350976555176785
LIN52	0.15345925467494545
APOC1	0.1531334554245543
A2M	0.1530909693954361
LILRB2	0.15291322691867784
PAK6	0.15286438183064827
CDKN2A	0.15285637473143063
SPI1	0.1528260810389061
CD8A	0.1528259283224739
GNGT1	0.15271821579725942
TTPA	0.15261717157150634
FAM110D	0.15254742886047004
TREH	0.15252017813201663
BCAM	0.1524115797509966
NOS3	0.1523759107035372
S100A9	0.15227207681159222
KLHL33	0.15226237695388836
NME2	0.15214636670988502
SH2D5	0.15213181423837427
CAV2	0.1520942110838857
DISP2	0.15208350709377838
ATP2A1	0.15207232666969997
RNF213	0.15202856791615005
KCNH6	0.15199392460590302
C1orf127	0.15197109580502455
CORO1A	0.15181778866093804
TPO	0.15170214135851767
EFEMP1	0.15166740152091024
BAX	0.1515474245453308
COL4A4	0.15139293628937023
SLA	0.15138257516940812
NXPE4	0.15133470135699062
SLC6A2	0.15112426639789417
LPA	0.15112259775482595
SLC28A2	0.15109269658262495
CARD14	0.1510685954309791
CCDC88C	0.1510076871532185
ATP12A	0.150993213620844
ITPKA	0.1508062920889098
VWA5B1	0.15080498124352482
IFI27L2	0.15058269025195614
GSTA3	0.15054752661161105
ART1	0.15052338651824787
EXPH5	0.15037674345470703
LINC01565	0.15004358175080065
MYOZ3	0.14992095325332616
AADAC	0.14991068934303053
TES	0.14969407115697222
CRP	0.14929084296152131
RNASET2	0.1492868506024247
TNNT1	0.14906308174418165
ECEL1	0.14896991866277565
NOTCH3	0.14885312925540847
SCG5	0.14882950143275755
EME1	0.14879586896502134
SEMA6A	0.14878903163916385
ACOT6	0.1487439434742704
MEG3	0.14838203682448498
RAB42	0.1479787457449927
APCS	0.14796154304404965
RTL1	0.14784767137863508
FAM189A1	0.14764008840051385
RXFP3	0.1474656972381746
FOXM1	0.14739950274743488
CRISP2	0.14726926641288077
LYZ	0.1472622462087074
DDX25	0.14725378497512864
GABRP	0.14723456331380624
SCG3	0.1468910626981409
FAM81B	0.14686668777822556
TSPAN10	0.1468344444389437
ATP1A2	0.14677750974093168
TBX2	0.14666912886489472
EPAS1	0.14664002080921967
NCAPH	0.14663821298835
SYNPO	0.1465271033248728
CRTAM	0.14643869982903535
NR1I2	0.14641578254112503
PITX1	0.14641073114820344
ZMYND10	0.14638138454265795
CA1	0.14632961878829417
FAS	0.14624686354737318
WNT5A	0.14624383764900473
REM1	0.14619432610470715
PRIMA1	0.14611589953692264
KHK	0.14605011854234637
CAMKV	0.14603900546294152
FDXR	0.14595302250342768
PLAT	0.1458794404037386
DRD4	0.14583143960229156
SHANK1	0.14563296010905918
CDH11	0.14558019918566317
TNS2	0.1453622528040869
MATK	0.1453620106854599
SPP1	0.1453475553743185
EBF1	0.14499205884342106
KCNA1	0.14491119865721247
FGF21	0.14482791385193783
C2	0.14477056904743552
PSG3	0.14475948158393678
GNLY	0.1447264431925075
IL11	0.14461708588314226
PCDH11X	0.1445304610829477
ST8SIA4	0.14438612464253914
ACSF2	0.14413438450900987
NCF4	0.14411965885871106
TTR	0.1440887656099456
APBA2	0.1439620945194485
TCF7L1	0.14390945234563338
ACACB	0.143880817000555
EDNRA	0.1438411107738612
EPO	0.14376487514405334
SHH	0.14368101507655823
SLC6A4	0.14366206268962434
TLN2	0.14366002502979275
CD53	0.14360695469279902
HGFAC	0.1434571132681139
TMPRSS6	0.14328462079135268
PCDHGC5	0.14304293305363358
IGFLR1	0.14297414947455722
HLA-B	0.14275698387175148
PTGER1	0.14275509625362454
AQP5	0.14267271389034558
SLC26A4	0.14266220169634444
PSG6	0.14255529758577434
CKMT1B	0.14255089583192734
SHBG	0.14247165527282932
EZH2	0.14244065126883954
CDC20	0.14225570212449146
CYP4A11	0.1419173963926436
DNASE1	0.14187051729456365
TBX5	0.14181761298885337
NPAP1	0.14157177074313523
ZBBX	0.14152491186408203
HSPB1	0.1413925530341415
UBASH3B	0.14133155281774956
FBLN1	0.14132991388236552
DAW1	0.14127965648900478
FSHB	0.14121184240332788
KRT31	0.14105629496087135
GRM8	0.14097746309115883
IRX1	0.1408147501437335
C5orf47	0.1407556158732238
PTGIR	0.1407257619376744
PCDHB16	0.1406570327182754
FCGR2B	0.14064156105111694
HDC	0.1406306374879694
P2RY14	0.1406148322410413
GPR150	0.14060644497564823
CDH6	0.1405302804796307
CACNA1E	0.1405212156170039
KHDRBS2	0.14039614515676255
FGL2	0.1401822198555857
CCNA2	0.1401400964591196
FCGR3A	0.14008909442315537
IDH2	0.14008475360494202
ARAP3	0.13985877325720258
PRR11	0.1395451078561298
PRODH2	0.1394951697863386
CNR1	0.13947422866248183
CD163	0.13944793828866028
CYP17A1	0.139247579012177
GPR182	0.13910267647821958
BCL11A	0.13899013633976898
CD1A	0.1389879024657654
TYR	0.1388083474920144
IYD	0.13866776416049925
CD2	0.13861372777738631
EPM2A	0.13850722774936564
PCSK4	0.1383624932190439
CCL19	0.13826137847771855
MLPH	0.1382551618152521
BCL2A1	0.13813854349866383
TFAP2A	0.13809111079689396
KLK14	0.1379993664592404
CCDC40	0.13774960764068397
JAM3	0.13758365025934566
PSG9	0.13757173633172276
MTNR1A	0.13754989182483063
UNC13D	0.1374691585314781
ACADM	0.13724819824842627
MGAT4B	0.1372377106752768
SMARCA2	0.13713890237639276
PLA2G4D	0.13712609183483485
SMOC2	0.13701294665758537
LIPE	0.13700857357567187
TM4SF5	0.13690385086686846
MXD3	0.13689103178002932
ATP1A1	0.13685021786713392
PEG3	0.13677548422843405
RHOBTB3	0.13668826158779881
PPP1R27	0.13655570287488267
VMP1	0.13649747399524734
FOXO1	0.13631138564370424
FUT1	0.13626002754032077
UBE2C	0.13615308397345732
AURKB	0.13613324737213872
TRAF2	0.13590883572322213
TBR1	0.13588998327375965
LST1	0.13573686938890706
CARD16	0.13567165081455962
WNT2	0.13560783812678262
ITM2C	0.13556814230421974
LTBP4	0.13555366538783142
EVX1	0.13551361855651214
PACRG	0.13537650590055245
DOK3	0.1351638504482139
RGS14	0.13515709702503312
BTBD17	0.1351241778903378
DUOX2	0.1351182150824304
GADD45B	0.13511039608182202
GATM	0.13508974580017452
DCXR	0.1350143441974311
HMX1	0.13494490535563808
GZMA	0.13492193787603646
HSPB2	0.13474385877850675
LY96	0.13471705743263468
NTRK2	0.13469014965794476
FRMD1	0.1343946562888011
FZD7	0.1343336825260854
KCNQ3	0.13431631887031106
KLK7	0.13424648551491042
SLC1A6	0.13422803065487598
HSD17B6	0.13411179920601315
CD1D	0.13401012783225066
STAP1	0.13399975212637727
SLIT1	0.13399906940625428
BEST3	0.13385673441909618
RAET1E	0.133730758406121
ULBP2	0.13363988641796426
F11	0.13350214099545457
PTPRT	0.13345800722235274
HMGCS2	0.13344157836222245
LYPD3	0.13342024149156081
PRDM7	0.13317081457487873
FXYD6	0.13303549621732935
CEBPA	0.13302978866634052
SLC6A18	0.13297212336130274
TUBB4A	0.1328988479483825
COL14A1	0.13277252024464248
TFAP2B	0.132674503647647
CTSK	0.13266441242333873
MBL2	0.13264328567935552
KRT83	0.13258746168696864
ALK	0.13243714011017668
HK2	0.13241572460456497
ESAM	0.13235040485053573
NLGN1	0.13232439307574995
PLA2G4E	0.13208954426513594
ROS1	0.13204772369899453
SELP	0.13201273754534548
SLC4A9	0.13190333426620515
AQP7	0.13189110945715796
LGALS1	0.13156985646104913
LMO2	0.13151810826930296
SLC36A2	0.13133919454121065
RAP2B	0.13133455291773538
CPEB4	0.1312689870937982
HLA-F	0.13108275878119158
IGFBP2	0.13092096683458196
LRRC32	0.13085421123692142
TM4SF4	0.13085082219175578
RAMP3	0.13083392395822427
PKP3	0.13065008754378446
PPM1L	0.13064943015995933
SLC18A3	0.13039224652428788
ELF3	0.13035305066275688
PRKAA2	0.13032414501047196
GIPR	0.13031992268401268
PBK	0.1302442653934775
PITX2	0.13021758111488235
TNNI3	0.1302174326942339
ADAMTS19	0.1301699790982262
HSD11B1	0.13012114559329818
SPATA3	0.13011296615816823
OTOF	0.1300943864657979
RPL38	0.1299904162269449
ADCY7	0.12997196545259718
GJB4	0.12986711760804703
P2RY12	0.12982912650897935
HTR2B	0.12981724990175894
KCNH2	0.12978062082435254
CD300LF	0.12969326944525517
C17orf64	0.12958587845748723
KRT1	0.12954535921152874
NRGN	0.12942549838042644
HLA-DPB1	0.12924907311757028
VSIG2	0.12914439798475819
TP53AIP1	0.1289859406419595
PECAM1	0.12885228993066483
